,Political Affiliation,tweet,Politician,Word Count,negative,neutral,positive,polarity
962,Republican,"The bill expands the VA Caregiver Support program, supporting veterans of all eras.",Senate of Republican,13,0.0,0.588,0.412,0.7184
963,Republican,"By consolidating the VA's seven community care programs into one, the bill will provide veterans with access to efficient, timely, quality health care and services in their own communities.",Senate of Republican,29,0.0,0.739,0.261,0.8481
964,Republican,"Thanks to the new Veterans Community Care Program, the bill will ensure all veterans will have the option of seeking care when and where it makes sense for their needs.",Senate of Republican,30,0.0,0.686,0.314,0.8979
965,Republican,A new Veterans Community Care Program will streamline the delivery of health care to veterans and replace the Veterans Choice Program.,Senate of Republican,21,0.0,0.738,0.262,0.7506
966,Republican,"The #VAMissionAct is a bicameral, bipartisan bill that will improve health care for our veterans.",Senate of Republican,15,0.0,0.663,0.337,0.7269
967,Republican,"Seize the opportunity, Sacramento. Read more about how the Tax Cuts and Jobs Act is encouraging investment in American communities and the benefits of #opportunityzones below from @sacbee_news 
https://t.co/4gUIg30nJW",Senate of Republican,29,0.061,0.694,0.244,0.765
968,Republican,"“Strength: Opportunity zones should spur new growth” Read more about how the Tax Cuts and Jobs Act is encouraging investment in American communities and how #opportunityzones will help Savannah below ⬇️
https://t.co/hWtXaLCxk2",Senate of Republican,32,0.056,0.716,0.228,0.7717
969,Republican,"“Optimism About Availability of Good Jobs Hits New Heights” More from @GallupNews below ⬇️
https://t.co/Nk2TA9Djyd",Senate of Republican,15,0.0,0.828,0.172,0.4404
970,Republican,“Poll: Two-thirds of Americans give Trump credit for economy” Read more below from @thehill regarding @POTUS and the #economy. https://t.co/1xPSr1M3qc,Senate of Republican,20,0.0,0.88,0.12,0.3818
971,Republican,Great news from @ShopFloorNAM. Manufacturers plan to create jobs as a result of #TaxReform. https://t.co/LWdV7RrTAf,Senate of Republican,15,0.0,0.659,0.341,0.7351
972,Republican,The Republican-led Senate is making history 👇 https://t.co/4rjX0wA4K5,Senate of Republican,8,0.0,1.0,0.0,0.0
973,Republican,Great news from @ShopFloorNAM. Manufacturers have a near-record high level of optimism as a result of #TaxReform. https://t.co/2IIgScgnn8,Senate of Republican,18,0.0,0.648,0.352,0.8225
974,Republican,Great news from @ShopFloorNAM. Manufacturers plan to increase investments as a result of #TaxReform. https://t.co/F4G171Mrfp,Senate of Republican,15,0.0,0.652,0.348,0.7506
975,Republican,"Columbus is looking forward to the benefits of #opportunityzones. Read more about how the Tax Cuts and Jobs Act encourages investment in American communities below ⬇️
https://t.co/CzAhr0HSS6",Senate of Republican,27,0.069,0.757,0.174,0.5106
976,Republican,https://t.co/s1bq1m0ZP5,Senate of Republican,1,0.0,1.0,0.0,0.0
977,Republican,"Today and every day, we thank the men and women who serve and protect our nation. #ArmedForcesDay https://t.co/grpfCppYbH",Senate of Republican,18,0.0,0.758,0.242,0.6249
978,Republican,"""The small business optimism index remained at record-high levels thanks in part to @POTUS tax cuts."" More below on the @NFIB small business optimism index from @FoxBusiness 👇https://t.co/SKZZb3aMUm",Senate of Republican,28,0.0,0.716,0.284,0.872
979,Republican,It's been 18 years since the unemployment rate was this low. It was the year 2000 and we met Wilson the volleyball in the movie Cast Away. https://t.co/CSEYS1W2Yi,Senate of Republican,28,0.169,0.831,0.0,-0.6457
980,Republican,"“With more than 30 years of experience serving in posts overseas and in CIA leadership, Gina Haspel is an outstanding choice for CIA director.” -@SenJohnThune Read more of Sen. Thune’s statement on the confirmation of Gina Haspel for CIA director. ⬇️
https://t.co/dVui94CbsB",Senate of Republican,42,0.0,0.911,0.089,0.6124
981,Republican,BREAKING: The Senate just confirmed Gina Haspel to be the next CIA director. https://t.co/YcKcO4GVUQ,Senate of Republican,14,0.0,1.0,0.0,0.0
982,Republican,“Others who have served have cracked the glass ceiling at the agency. You are poised to break it.” - @SenatorBurr to CIA director nominee #GinaHaspel. See more of Gina Haspel’s confirmation process below 👇 https://t.co/54zb0N4Ejo,Senate of Republican,35,0.0,0.941,0.059,0.25
983,Republican,"Great news from @ShopFloorNAM. Thanks to #TaxReform, manufacturers plan to increase wages and benefits. https://t.co/tUPe1hdcXZ",Senate of Republican,15,0.0,0.48,0.52,0.8979
984,Republican,Did you know? https://t.co/FOc6C9dTLG,Senate of Republican,4,0.0,1.0,0.0,0.0
985,Republican,Read Sen. Thune’s full statement on #netneutrality below 👇https://t.co/vkqU5ug3tE,Senate of Republican,9,0.0,1.0,0.0,0.0
986,Republican,"“This vote was about politics, not protecting net neutrality. Unfortunately, it’s only going to delay Senate Democrats from coming to the table and negotiating bipartisan net neutrality legislation.” - @SenJohnThune",Senate of Republican,30,0.148,0.852,0.0,-0.5719
987,Republican,"Great news from @ShopFloorNAM. Thanks to #TaxReform, manufacturers: 
➡️ Plan to increase wages and benefits
➡️ Plan to increase investments
➡️ Plan to increase hiring 
➡️ Have a near-record level of optimism https://t.co/7BzBb7Uaim",Senate of Republican,33,0.0,0.556,0.444,0.9584
988,Republican,"Tune in below @CSPAN as @SenJohnThune speaks about #netneutrality
https://t.co/dXE2smossO",Senate of Republican,10,0.0,1.0,0.0,0.0
989,Republican,"According to a recent @CNN poll, 57% of Americans think things in the country are going well, the largest proportion since January 2007. https://t.co/lJ4K4c4HzK",Senate of Republican,24,0.0,0.913,0.087,0.2732
990,Republican,Which of these date back to the 1930s? (Hint: It's all of the above!),Senate of Republican,14,0.0,1.0,0.0,0.0
991,Republican,ICYMI: “A Phony Vote on ‘Net Neutrality’” Read more below about #NetNeutrality from @WSJ 👇 https://t.co/BujVeKxBja,Senate of Republican,16,0.0,1.0,0.0,0.0
992,Republican,"This week, the Senate has confirmed @POTUS 20th and 21st circuit court nominees. https://t.co/1NJEI4qbiA",Senate of Republican,14,0.0,1.0,0.0,0.0
993,Republican,We have reached 21 circuit court confirmations at a record pace 🙌 https://t.co/FmPj99PFXv,Senate of Republican,13,0.0,0.877,0.123,0.1027
994,Republican,“Senate Democrats move to revive net neutrality rules – the wrong way” Read more about #netneutrality from the @latimes 👇 https://t.co/WO99n3lvCf,Senate of Republican,21,0.138,0.756,0.107,-0.1779
995,Republican,Tune in now as members of the @SenateGOP leadership team brief the press. https://t.co/vvdzWSHqLZ,Senate of Republican,14,0.0,1.0,0.0,0.0
996,Republican,This #NationalPoliceWeek we honor those who have fallen in the line of duty &amp; thank those who keep us safe each day. Republicans got a personal reminder of the bravery of our police officers 11 months ago. Read more about the courage shown that day below: https://t.co/PYJrMrHaar,Senate of Republican,47,0.043,0.692,0.264,0.9147
997,Republican,"Get well soon, @FLOTUS! We wish you all the best and a quick recovery.",Senate of Republican,14,0.0,0.518,0.482,0.8516
998,Republican,"""Record job openings equal unemployed for 1st time in nearly 2 decades"" Read more below from the @chicagotribune 👇 https://t.co/qHtwMDcZIA",Senate of Republican,20,0.0,1.0,0.0,0.0
999,Republican,"""What were you doing in December of the year 2000? That was the last time the unemployment rate was this low."" Click for more. https://t.co/CHHI72aeft",Senate of Republican,25,0.108,0.892,0.0,-0.4404
1000,Republican,".@SenTedCruz,@SenMikeLee, @LindseyGrahamSC, and @SenDeanHeller joined @FoxNews to discuss the U.S. Embassy opening in #Jerusalem. https://t.co/fYz4onwAXX",Senate of Republican,15,0.0,1.0,0.0,0.0
1001,Republican,Which of these date back to the 1930s? (Hint: it's all of the above!),Senate of Republican,14,0.0,1.0,0.0,0.0
1002,Republican,Democrats claimed that overturning the Obama FCC's heavy-handed internet regulation would slow internet speeds. The @WashingtonPost said this claim was false. Read more here on #netneutrality 👇https://t.co/Shgo68EttY,Senate of Republican,27,0.0,1.0,0.0,0.0
1003,Republican,"It's been 18 years since the unemployment rate was this low. It was the year 2000 and U2's ""Beautiful Day"" topped the charts! https://t.co/FXnzTtLtDj",Senate of Republican,24,0.183,0.689,0.128,-0.1697
1004,Republican,"""Job openings hit record high of 6.6 million"" Read more below from @CNBC 👇https://t.co/yxyxyc7Ct3",Senate of Republican,14,0.0,1.0,0.0,0.0
1005,Republican,"⚡️ “The @SenateGOP Celebrates #MothersDay”

https://t.co/2PaGfSha7P",Senate of Republican,6,0.0,0.575,0.425,0.5719
1006,Republican,"Happy Mother's Day! This #MothersDay @SenThomTillis discusses the valuable advice his mother gave him, and how he uses it today. https://t.co/SDHeg45ktS",Senate of Republican,21,0.0,0.728,0.272,0.7959
1007,Republican,"Happy Mother's Day! This #MothersDay @SenCapito shares the valuable advice her mother gave her, and how she uses it today. https://t.co/jfV97JJhEt",Senate of Republican,21,0.0,0.66,0.34,0.8516
1008,Republican,"Learn more about the benefits of the Investing in Opportunity Act, which is not only designed to spur economic growth, but could also help provide needed investments in charter school education. #IIOA https://t.co/7xjKvp9fJ2",Senate of Republican,33,0.0,0.76,0.24,0.801
1009,Republican,"Learn more about #opportunityzones.
❓: How can I get more information about Opportunity Zones?
🅰️: Visit https://t.co/TuY66Ehbzv. https://t.co/DxiOxo4yh2",Senate of Republican,18,0.0,0.839,0.161,0.4703
1010,Republican,"It's been 18 years since the unemployment rate was this low. It was the year 2000 and N'Sync's ""Bye Bye Bye"" topped the charts! https://t.co/FN5DoGI55s",Senate of Republican,25,0.195,0.805,0.0,-0.6775
1011,Republican,"""It's been a dream period for conservatives …"" Read more below from @SenateMajLdr on:
➡️ North Korea
➡️ The Iran nuclear deal
➡️ Confirming judicial nominees
➡️ Opening ANWR
➡️ Tax reform
👇
https://t.co/FFfGuTzDOf",Senate of Republican,34,0.0,0.939,0.061,0.25
1012,Republican,"Learn more about #opportunityzones.
❓: Do I need to live in an Opportunity Zone to take advantage of the tax benefits? 
🅰️: No. You can receive tax benefits- even if you don't live, work, or have a business in an Opportunity Zone by investing in a Qualified Opportunity Fund. https://t.co/6cGYN5JzAu",Senate of Republican,50,0.038,0.692,0.27,0.9081
1013,Republican,"♦️ The average time to confirm a judge is 14 days, compared to 165 days under the Obama administration",Senate of Republican,19,0.0,1.0,0.0,0.0
1014,Republican,"♦️ That will be nine circuit court confirmations so far this year, the most circuit court confirmations in a president's second year since George H.W. Bush's presidency",Senate of Republican,27,0.0,1.0,0.0,0.0
1015,Republican,"♦️ Once this week's slate of six qualified judicial nominees is confirmed, we will have confirmed a total of 21 circuit court judges",Senate of Republican,23,0.0,1.0,0.0,0.0
1016,Republican,We will reach a historic number of circuit court nominations. Let's take a look at some facts.,Senate of Republican,17,0.0,0.844,0.156,0.1027
1017,Republican,"Let's learn more about #opportunityzones.
❓: What is the purpose of Opportunity Zones?
🅰️: Opportunity Zones are an economic development tool - that is, they are designed to spur economic growth and job creation. https://t.co/LzWMSTFxgI",Senate of Republican,35,0.0,0.744,0.256,0.8519
1018,Republican,Welcome Home. 🇺🇸 https://t.co/OsIfS7WYUM,Senate of Republican,4,0.0,0.5,0.5,0.4588
1019,Republican,"The first woman in the CIA's 70-year history to become deputy director, Gina Haspel is also the first woman to be nominated for CIA director. History will be made when we confirm Gina Haspel. https://t.co/AR8Wk98F3b",Senate of Republican,35,0.0,1.0,0.0,0.0
1020,Republican,"Let's learn more about #opportunityzones.
❓: Where did Opportunity Zones come from?
🅰️: Opportunity Zones were added to the tax code in 2017 by the #taxcutsandjobsact. https://t.co/tE6qgDad6H",Senate of Republican,27,0.0,0.817,0.183,0.6808
1021,Republican,"Senate Republicans support bipartisan, forward-thinking #netneutrality legislation.  The 1930s-era regulatory regime of the Democrat-led Markey resolution is not appropriate for the 21st century internet. https://t.co/bzAC4oqtvB",Senate of Republican,25,0.0,0.899,0.101,0.4019
1022,Republican,Which of these date back to the 1930s? (Hint: it's all of the above!) #NetNeutrality,Senate of Republican,15,0.0,1.0,0.0,0.0
1023,Republican,Swipe left 👈 on the @SenMarkey CRA. https://t.co/kurhhI4exu,Senate of Republican,8,0.0,1.0,0.0,0.0
1024,Republican,"The Democrat-led Congressional Review Act resolution applies 1930s-era regulations to a 21st century internet. When it comes to #netneutrality, Republicans are looking for forward-thinking, bipartisan legislation. https://t.co/oviL0k12GE",Senate of Republican,27,0.0,1.0,0.0,0.0
1025,Republican,"""Former intelligence leaders make show of force for CIA nominee"" Read more from @thehill below 👇https://t.co/2OyEkrUpoj",Senate of Republican,16,0.0,0.829,0.171,0.4767
1026,Republican,"“@SenJohnThune: we need a bipartisan law for #netneutrality, not more political theatre” https://t.co/Kd1jpueGPH",Senate of Republican,13,0.0,1.0,0.0,0.0
1027,Republican,"➡️ 30+ years of CIA experience
➡️ Endorsed by six former CIA directors who served under both Republican and Democratic administrations
➡️ Has earned many honors during her career, including the Presidential Rank Award, Intelligence Medal of Merit, &amp; George H.W. Bush Award",Senate of Republican,43,0.0,0.628,0.372,0.9652
1028,Republican,This is what a qualified CIA director looks like #GinaHaspel,Senate of Republican,10,0.0,0.762,0.238,0.3612
1029,Republican,"During #TeacherAppreciationWeek, we take a look back as our own @SenJohnKennedy spends his summer recess substitute-teaching children in his home state. Watch below 👇 https://t.co/S1ytIXzR5D",Senate of Republican,25,0.0,1.0,0.0,0.0
1030,Republican,Tune in now as members of the @SenateGOP leadership team brief the press. https://t.co/I7iLiS9m1Y,Senate of Republican,14,0.0,1.0,0.0,0.0
1031,Republican,"Today is Victory in Europe Day. On this day in 1945, the world celebrated the unconditional surrender of Nazi Germany, marking the end of six years of war. Today, we remember the great sacrifices made by so many to achieve this victory. #VEDay https://t.co/OS6nv4QbFe",Senate of Republican,44,0.074,0.778,0.148,0.5994
1032,Republican,"Let's learn more about #opportunityzones. 
❓: What is an Opportunity Zone?
🅰️: An Opportunity Zone is an economically distressed community where new investments may be eligible for preferential tax treatment. https://t.co/0R7cH3P5JG",Senate of Republican,31,0.077,0.769,0.154,0.4215
1033,Republican,"""According to the federal Bureau of Labor Statistics, the national unemployment rate, at 3.9 percent for April, is the lowest in 17 years."" Read more about the #jobsreport from @postandcourier here ⬇️ https://t.co/tCWL9JJBNd",Senate of Republican,33,0.151,0.849,0.0,-0.6705
1034,Republican,"During #TeacherAppreciationWeek, we celebrate educators across the nation for their hard work and dedication to our youth. Please join us and #ThankATeacher. https://t.co/tZ2VYs1pMy",Senate of Republican,23,0.049,0.664,0.287,0.7783
1035,Republican,"Great news for Kentucky residents! Thanks to savings from the #TaxCutsandJobsAct, Columbia Gas is lowering its rates in Kentucky. Read more here 👇 https://t.co/NyyA0CCDzU",Senate of Republican,24,0.068,0.683,0.249,0.7424
1036,Republican,"""An Ohio family of four at the median income level will save about $2,000 a year on their taxes from this new law."" - @SenPortman Read more of Senator Portman's op-ed on the benefits of #taxreform in the @IrontonTribune. https://t.co/2HRBbHKeP4",Senate of Republican,40,0.0,0.861,0.139,0.7003
1037,Republican,"Our economy is finally getting back on track after years of stagnation, thanks in part to the #TaxCutsAndJobsAct. Small business Gnarly Barley in Hammond, Louisiana, will use relief from #taxreform to help pay for health insurance for its employees. #SmallBusinessWeek https://t.co/nAUpQNVQJm",Senate of Republican,41,0.03,0.786,0.185,0.8074
1038,Republican,"Today’s #JobsReport is more evidence that our economy is growing again, and that is good news for hardworking Americans. https://t.co/k3pZPs05mw",Senate of Republican,20,0.0,0.796,0.204,0.5574
1039,Republican,Our unemployment rate is the lowest it’s been since December 2000. #JobsReport https://t.co/hsgj2MKE6x,Senate of Republican,13,0.333,0.667,0.0,-0.6705
1040,Republican,"Good news→ Since Congress passed the #TaxCutsandJobsAct, nearly 800,000 new jobs have been created.  #JobsReport https://t.co/CJ7I6287QN",Senate of Republican,16,0.0,0.741,0.259,0.5994
1041,Republican,“The owners of American small businesses are seeing blue skies in the economy as they continue to create jobs and increase wages.” - @FreemanWSJ Read more about the @NFIB April survey below 👇 https://t.co/7QQzmuZqYP,Senate of Republican,34,0.0,0.872,0.128,0.5267
1042,Republican,"Good news → Thanks to the #TaxCutsandJobsAct, Alabama residents will see lower utility bills.
https://t.co/52zLzUPDeb",Senate of Republican,15,0.116,0.579,0.305,0.5574
1043,Republican,"During #SmallBusinessWeek, we celebrate the positive investments made by small businesses across the country, including Sutter Masonry- Inc. from El Mirage, Arizona. Small business optimism is at a record high thanks to #taxreform &amp; other policy changes coming out of Washington. https://t.co/K8N1UEqimX",Senate of Republican,42,0.0,0.73,0.27,0.9287
1044,Republican,"Since #taxreform was passed, many small businesses have announced expansions, pay raises, bonuses, and other benefits for their employees. This includes Cogent Building Group, which provided each of its employees with a bonus. #SmallBusinessWeek https://t.co/ctqujmgBno",Senate of Republican,35,0.034,0.73,0.236,0.8519
1045,Republican,“Tax reform drives record optimism and plans to expand among small businesses” Read more below from @NFIB President and CEO Juanita Duggan 👇 https://t.co/b7yZdJbzGu,Senate of Republican,24,0.0,0.784,0.216,0.7003
1046,Republican,"It's National #SmallBusinessWeek, and we salute small businesses for their spirit and resolve. Thanks to savings from the #TaxCutsAndJobsAct, American Bank, a small business, gave its employees an additional $1,000 bonus. https://t.co/1ztq3nwrQj",Senate of Republican,32,0.0,0.716,0.284,0.8658
1047,Republican,"Thanks to #taxreform, @kroger is reinvesting in its employees. @senrobportman joined Kroger CEO Rodney McMullen as he announced the #FeedYourFuture program, which will provide up to $21,000 in tuition assistance for Kroger employees. https://t.co/FYXtLC2RXj",Senate of Republican,34,0.0,0.919,0.081,0.4404
1048,Republican,"“With $6 Trillion In Potential Investment On The Line, Opportunity Zones Begin To Take Shape” Read more about #opportunityzones and the communities nominated to receive these potential investments here 👇 https://t.co/HsGHWLYJiz",Senate of Republican,31,0.0,0.912,0.088,0.4215
1049,Republican,Tax reform is working. Take a look as members of the @SenateGOP talk about how #taxreform is helping their constituents. https://t.co/c46xtynVDb,Senate of Republican,21,0.0,0.896,0.104,0.296
1050,Republican,"""We Energies, WPS customers' bills will drop because of the lower corporate tax rate"" Read more about the benefits Americans are seeing from #taxreform here 👇 https://t.co/0ZrkSx1fsQ",Senate of Republican,27,0.138,0.708,0.153,0.1189
1051,Republican,"Tax reform is working. Millions of Americans are benefiting from the #TaxCutsandJobsAct, and more than 500 companies have announced benefits for their workforce. We've heard from many, but we want to hear your story. Click below to tell us. https://t.co/CV1o2SsLIA",Senate of Republican,40,0.0,0.921,0.079,0.3071
1052,Republican,Nearly 80 percent of American heroin users report misusing prescription opioids first. Don't let unused pills become the first step down a deadly path for yourself or someone you love. Find a disposal site at https://t.co/zl0KKBXLI3. #TakeBackDay https://t.co/6c5n8tSz2W,Senate of Republican,38,0.077,0.821,0.101,0.25
1053,Republican,"Opioids have many names. Check your medicine cabinet for unused Vicodin, OxyContin, Percocet, Opana, Kadian, or Avinza and take them to a #TakeBackDay safe disposal site. Visit https://t.co/zl0KKCfn6D to find a disposal site near you. https://t.co/sHb3JZMDNw",Senate of Republican,36,0.0,0.919,0.081,0.4404
1054,Republican,46 people die every day from overdoses involving prescription opioids. Protect your family and friends. Find a disposal site 👇 #TakeBackDay https://t.co/6c5n8tSz2W,Senate of Republican,22,0.147,0.639,0.214,0.2023
1055,Republican,"⚡️ “@SenateGOP Week in Review”

https://t.co/78qqKOYSqk",Senate of Republican,6,0.0,1.0,0.0,0.0
1056,Republican,.@SenJohnThune provided some Olympic-sized excitement this #TakeYourChildToWorkDay when he showed a staff member’s son medals from @TeamUSA. Several inspiring Olympians visited the Senate this morning. https://t.co/3YTL3Fh3xL,Senate of Republican,26,0.0,0.793,0.207,0.7184
1057,Republican,"“As the director of the CIA, a former member of Congress, and graduate of West Point and Harvard Law School, Dir. Pompeo is beyond qualified to serve as our nation’s top diplomat.”  -@SenJohnThune Read more of Sen. Thune’s statement here 👇https://t.co/phmLnXzLAF",Senate of Republican,41,0.0,0.956,0.044,0.2023
1058,Republican,Watch live as members of the @SenateGOP speak on the unnecessary obstruction of CIA Director Mike Pompeo to be secr… https://t.co/BYs5l8KS8Z,Senate of Republican,21,0.0,1.0,0.0,0.0
1059,Republican,#TakeBackDay https://t.co/9ZPEQI9UH1,Senate of Republican,2,0.0,1.0,0.0,0.0
1060,Republican,"""Much of North and West Philly among Pa. areas nominated for new investment tax break."" Learn about #opportunityzones, enacted as part of #taxreform, and their potential benefits for Philadelphia's residents and businesses here 👇https://t.co/dlEDPUdMkV",Senate of Republican,34,0.0,0.927,0.073,0.3818
1061,Republican,"Today- we welcomed President @EmmanuelMacron and Brigitte Macron to the United States Capitol for a joint session of Congress. Watch below as @VP and members of the Senate welcome them, and for highlights of President Macron’s remarks. https://t.co/9ajRZHo5IF",Senate of Republican,38,0.0,0.806,0.194,0.802
1062,Republican,Do you know how to dispose of prescription drugs safely? Click 👇 to learn more. #TakeBackDay https://t.co/Rx6vpMLLm1,Senate of Republican,17,0.0,0.824,0.176,0.4939
1063,Republican,Watch live as members of the @SenateGOP speak on the unnecessary obstruction of CIA Director Mike Pompeo to be secr… https://t.co/D2Duj4hpbr,Senate of Republican,21,0.0,1.0,0.0,0.0
1064,Republican,"⚡️ “Senate Republicans are fighting the opioid crisis”

https://t.co/N5EEdQl762",Senate of Republican,9,0.238,0.762,0.0,-0.3612
1065,Republican,"""Who in America doesn't think a president, Democrat or Republican, deserves his or her picks for who should run the agencies? Nobody."" - @SenSchumer, Press Conference, 11/21/13 #ConfirmPompeo https://t.co/3dFsw7XhKF",Senate of Republican,29,0.0,1.0,0.0,0.0
1066,Republican,Watch live as @EmmanuelMacron addresses a joint session of Congress. https://t.co/StqM41wYIe,Senate of Republican,11,0.0,1.0,0.0,0.0
1067,Republican,"When it comes to the history of confirming secretaries of state, members of both parties have taken the view that U.S. national security is too important to play politics. Why should this time be different? #ConfirmPompeo https://t.co/t2fDsvZAtY",Senate of Republican,37,0.0,0.78,0.22,0.8074
1068,Republican,"Safely get rid of your unused prescription drugs on #TakeBackDay, April 28. Doing so keeps your friends and family safe. Click 👇 to learn more, including where to find participating collection sites near you! https://t.co/6c5n8tAYbo",Senate of Republican,35,0.0,0.761,0.239,0.8675
1069,Republican,"Are you one of the millions of Americans benefiting from #taxreform? Whether it's a larger paycheck, fairer taxes, or positive changes for your business, we want to hear your story. https://t.co/YcEkwx3zPm",Senate of Republican,31,0.0,0.851,0.149,0.5994
1070,Republican,"▶️ #1 in his class at West Point
▶️ Editor of the Harvard Law Review
▶️ Member of Congress
▶️ Director of the CIA
This is what a qualified secretary of state looks like. It's time to #ConfirmPompeo.",Senate of Republican,38,0.0,0.935,0.065,0.3612
1071,Republican,Tune in now as members of the @SenateGOP leadership team brief the press. https://t.co/4MvNS5px2I,Senate of Republican,14,0.0,1.0,0.0,0.0
1072,Republican,Tune in now as members of the @SenateGOP leadership team brief the press. https://t.co/4MvNS5px2I,Senate of Republican,14,0.0,1.0,0.0,0.0
1073,Republican,The #TaxCutsandJobsAct is providing big benefits for Americans. We want to hear your story. Tell us below about the benefits you are seeing from #taxreform. https://t.co/gTec6a1HJA,Senate of Republican,26,0.0,0.78,0.22,0.6705
1074,Republican,Our thoughts and prayers are with former President George H.W. Bush and the entire Bush family at this time. https://t.co/J4Vev8uqLI,Senate of Republican,20,0.0,1.0,0.0,0.0
1075,Republican,"#TaxDay 2018 marked the last time Americans had to file under the old, broken tax code. @GOPSenFinance members discussed benefits Americans are seeing from the new tax system, including: 
►Lower rates
►A nearly doubled standard deduction
►A doubled child tax credit
Watch here: https://t.co/NFeUr6izav",Senate of Republican,44,0.063,0.832,0.105,0.2732
1076,Republican,"We are confident in a reformed tax code that will drive economic growth. Did you know?

Under the old system:
➡️ Middle-class families struggled because wages were stagnant.

The reformed system:
➡️ Cuts taxes for working families &amp; will result in higher wages and more jobs.",Senate of Republican,46,0.089,0.798,0.113,0.296
1077,Republican,"The #TaxCutsandJobsAct offers greater opportunities for bringing jobs back to America. Did you know?

Under the old system: 
➡️ Iconic American businesses were relocating offshore at an alarming rate.

The reformed system: 
➡️ Makes the U.S. a more inviting place to invest.",Senate of Republican,42,0.032,0.801,0.167,0.7346
1078,Republican,"We are proud that the #TaxCutsandJobsAct provides support for American families. Did you know?

The old system:
➡️ Parents struggled to make ends meet.

The reformed system: 
➡️ Doubles the child tax credit to allow families to better provide for their children.",Senate of Republican,42,0.047,0.698,0.256,0.8689
1079,Republican,"Every day, new stories come to light about the benefits of #taxreform for American families and businesses. We want to know your story. Click 👇 to share. https://t.co/gTec69K6l0",Senate of Republican,28,0.0,0.797,0.203,0.6249
1080,Republican,"At least 505 companies have announced pay raises, bonuses, 401(k) match increases, cuts to utility rates, or other benefits as a result of the #TaxCutsandJobsAct. https://t.co/MPbNL4LqIP",Senate of Republican,26,0.117,0.682,0.201,0.5574
1081,Republican,"We want to hear from you. The #TaxCutsandJobsAct has had a positive impact on families across America. How has tax reform affected you, your family, or your business? Click ⬇️ to tell us your story. https://t.co/qpeFstFTX7",Senate of Republican,36,0.042,0.831,0.127,0.5106
1082,Republican,"""2018 is the last time you and your family will need to file your federal taxes under the old, burdensome system. It's out with the old, and in with the new. And not a moment too soon."" -@SenJohnThune Read more ➡️ https://t.co/0woaB0jSCT",Senate of Republican,42,0.065,0.935,0.0,-0.4215
1083,Republican,"On #TaxDay, the last time American’s filed under the old, broken, tax code, @SenJohnThune, @SenCapito, @SenatorFischer, and @SenRobPortman talk about the many benefits Americans across the country are seeing thanks to the #TaxCutsandJobsAct. Watch here 👇 https://t.co/vLAhM14N00",Senate of Republican,37,0.075,0.793,0.132,0.34
1084,Republican,"""The biggest #taxreform package in 30 years is leading to higher wages, bigger paychecks, more jobs, special bonuses, cheaper utility bills, hundreds of billions of dollars of investment in the US, &amp; more."" -@SenCoryGardner #TaxDay Read more ➡️ https://t.co/PPj7qSAca2",Senate of Republican,39,0.0,0.844,0.156,0.7809
1085,Republican,Find something you love more than @SenOrrinHatch shredding the old tax code. #TaxDay https://t.co/sJvu1V8Dxo,Senate of Republican,14,0.0,0.756,0.244,0.6369
1086,Republican,"Brittany Saxton, owner of 600 Downtown in Bellefontaine, Ohio, spoke at a #TaxReform event last week in the Rose Garden at the @WhiteHouse about the positive impacts that tax reform has had on her company. https://t.co/dSWZeI5GD4",Senate of Republican,36,0.0,0.904,0.096,0.5574
1087,Republican,"GKM Auto Parts, forced to drop coverage under Obamacare, was able to reinstate this important benefit for its employees thanks to cost savings from #taxreform. https://t.co/41Rr7bj8hW",Senate of Republican,26,0.15,0.618,0.232,0.4215
1088,Republican,"Great news! Thanks to savings from the #TaxCutsandJobsAct @Kroger is:
► Hiring 11,000 employees in its stores across America
► Increasing spending on education assistance
► Increasing its 401(k) match starting June 1
► Expanding the use of its employee discount program",Senate of Republican,42,0.0,0.828,0.172,0.807
1089,Republican,We were pulling for you! This is an outrage. https://t.co/wcY6TpSW5M,Senate of Republican,10,0.285,0.715,0.0,-0.5562
1090,Republican,Barbara Bush's life was as selfless to the nation as it was dedicated to her family. She will be missed. https://t.co/jb3X7FUsLS,Senate of Republican,21,0.091,0.785,0.124,0.2023
1091,Republican,This is the last #TaxDay under the old tax code. And that is a very good thing. https://t.co/qSbW5igCyB,Senate of Republican,18,0.0,0.834,0.166,0.4927
1092,Republican,"Today, @SenToomey joined the @USChamber to celebrate #taxreform and say goodbye to the old tax code. https://t.co/4HKC6E3P3o",Senate of Republican,17,0.0,0.812,0.188,0.5719
1093,Republican,Watch live as members of the @SenateGOP speak on the positive impact the #TaxCutsandJobsAct is already having on wo… https://t.co/PhmARfhkak,Senate of Republican,20,0.0,0.841,0.159,0.5574
1094,Republican,Tune in now as members of the @SenateGOP leadership team brief the press. https://t.co/kkZgSLSLbr,Senate of Republican,14,0.0,1.0,0.0,0.0
1095,Republican,Our thoughts are with @SenJohnMcCain and the McCain family as he recovers from his recent surgery. https://t.co/RAKxMcSMXc,Senate of Republican,17,0.0,1.0,0.0,0.0
1096,Republican,"⚡️ “Historic legislation. Benefits for companies big and small.”

https://t.co/rkY0GRjsMr",Senate of Republican,10,0.0,0.776,0.224,0.3818
1097,Republican,"Under the #TaxCutsandJobsAct, a typical family of four will see a tax cut of more than $2,000. https://t.co/zlEcxNHsjG",Senate of Republican,18,0.123,0.877,0.0,-0.2732
