Political Affiliation,tweet,Politician,Word Count,created_time
Republican,Senators continue to be impressed by Judge Kavanaugh’s intellect and experience as they meet with him to discuss his qualifications and proven track record. #SCOTUS https://t.co/VYJZAiKH3L,Senate of Republican,26,Aug 2018
Republican,“We are sending the president legislation that makes sure our armed forces have the tools they need to defend our nation and keep Americans safe.” Read more of @SenJohnThune's statement on the passage of the #NDAA here⬇️ https://t.co/Q8bdWTu53F,Senate of Republican,38,Aug 2018
Republican,“We are sending the president legislation that makes sure our armed forces have the tools they need to defend our nation and keep Americans safe.” Read more of @SenJohnThune's statement on the passage of the #NDAA here⬇️ https://t.co/Q8bdWTu53F,Senate of Republican,38,Aug 2018
Republican,"Breaking 🚨 The Senate has just passed the National Defense Authorization Act to ensure our men and women in uniform have the resources, equipment, and training they deserve. #NDAA https://t.co/fqKwEYNiM0",Senate of Republican,30,Aug 2018
Republican,"“Senate digs through record 1 million pages of documents on Supreme Court nominee Brett Kavanaugh” Read more from @USATODAY about the record number of documents being provided on Judge Kavanaugh. #SCOTUS 
https://t.co/DNLDY7C5iI",Senate of Republican,32,Aug 2018
Republican,Businesses are growing and investing thanks to the #TaxCutsandJobsAct. Last week’s news that the economy grew at 4.1 percent in the second quarter is yet another sign that the U.S. economy is thriving. https://t.co/Tbk3W3UdW1,Senate of Republican,34,Jul 2018
Republican,"“With another judge expected to be confirmed Tuesday by the Senate, @POTUS and Senate Republicans are leaving an ever-expanding imprint on the judiciary …” 
More below from @nytimes ⬇️
https://t.co/lV12M1vbEL",Senate of Republican,30,Jul 2018
Republican,"Today, @POTUS signed #PerkinsCTE into law. This legislation, which was championed by @SenatorEnzi, @SenAlexander, @IvankaTrump, and others, will help equip people with the tools they need to find well-paying jobs. https://t.co/z23INrRt1J",Senate of Republican,31,Jul 2018
Republican,"“I am confident Judge Kavanaugh will serve well on our nation’s highest court, and hope that he will receive a fair confirmation hearing.” – @SteveDaines #SCOTUS https://t.co/EgSmbYvKu0",Senate of Republican,27,Jul 2018
Republican,Tune in now as members of the @SenateGOP leadership team brief the press. https://t.co/cTr4hViswr,Senate of Republican,14,Jul 2018
Republican,"Judge Kavanaugh is a superbly qualified, mainstream judge who will uphold the Constitution. #SCOTUS https://t.co/aKzJCj7yQJ",Senate of Republican,15,Jul 2018
Republican,"“Judge Kavanaugh fit to serve on the U.S. Supreme Court” Read more from @SenCapito on how #SCOTUS nominee Judge Brett Kavanaugh is the right kind of judge for the Supreme Court.👇
https://t.co/hjq3VVr1HC",Senate of Republican,32,Jul 2018
Republican,"”The nominee the president has put forth has some of the most remarkable academic and bench credentials of virtually any nominee in modern times.” 
– @SenThomTillis #SCOTUS https://t.co/TkAHeC0rmg",Senate of Republican,28,Jul 2018
Republican,"""6 months into the Trump tax law, manufacturing confidence is through the roof"" @businessinsider provides insight into manufacturers' record-level confidence below: 
https://t.co/XKEHxOT9K5",Senate of Republican,22,Jul 2018
Republican,"""U.S. added 213,000 jobs in June, beating expectations"" Read more from @NBCNews about the strong job market below 👇https://t.co/1ydNVO1CLq",Senate of Republican,19,Jul 2018
Republican,"The economy is booming. 🙌
 
“GDP report shows booming 4.1 percent growth as Trump touts ‘amazing' numbers” More from @FoxNews below⬇️
https://t.co/U4TlMSySDp",Senate of Republican,22,Jul 2018
Republican,"Dems in 1987: “You know this man has no record in supporting the Bill of the Rights”

Dems in 2018: “We’re looking at the destruction of the Constitution of the United States.”

Some things never change. #SCOTUS https://t.co/W2XPSBRYH6",Senate of Republican,38,Jul 2018
Republican,"“I had a great visit with him. He’s a textualist, he’s an originalist, which means that he’s someone who’s going to follow the law based on what it says, rather than trying to rewrite it.” – @SenMikeLee #SCOTUS https://t.co/JVSah3FH7w",Senate of Republican,39,Jul 2018
Republican,"The latest quarterly economic numbers were released today.
 
These numbers are BIG. https://t.co/ULxeZKPeQM",Senate of Republican,13,Jul 2018
Republican,https://t.co/h2BOPFPIze,Senate of Republican,1,Jul 2018
Republican,"“New GDP report shows families benefiting after passage of tax reform.  Real disposable personal income up 2.6 percent in the last quarter, following a 4.4% increase in the first quarter of 2018.” Read more from @JECRepublicans below ⬇️
https://t.co/ekfbboAwe7",Senate of Republican,39,Jul 2018
Republican,"“Our economy is thriving. Our strong economic growth is more evidence that Republicans’ pro-growth, pro-jobs agenda is working.” Read more from @SenJohnThune on second-quarter GDP growth. https://t.co/wEUItT2Uhe",Senate of Republican,27,Jul 2018
Republican,Breaking 🚨 Today’s news that the economy grew at 4.1% in the second quarter is great news for hardworking American families. https://t.co/i9Dw8nzLGg,Senate of Republican,22,Jul 2018
Republican,"“Kavanaugh is the right pick for the Supreme Court” More below from @senrobportman on Supreme Court Nominee Judge Kavanaugh in the Troy Daily News. #SCOTUS
 https://t.co/oo3amNDtP5",Senate of Republican,26,Jul 2018
Republican,"“GOP tax plan bringing economic opportunity” Read more from @SenatorTimScott about #OpportunityZones, a provision of the #TaxCutsandJobsAct aimed at empowering distressed communities. 👇
https://t.co/2gvxiBCZkR",Senate of Republican,24,Jul 2018
Republican,This year’s #NDAA includes the largest pay increase for our troops in nearly a decade. https://t.co/crhkDBOBEB,Senate of Republican,16,Jul 2018
Republican,"Democrats have “jumped the shark” 🦈 on Judge Kavanaugh. Read more from @senorrinhatch in @thedailybeast. #SharkWeek  #SCOTUS 
https://t.co/dBU8ZpDPk1",Senate of Republican,18,Jul 2018
Republican,"“We never once saw him take a shortcut, treat a case as unimportant, or search for an easy answer.” 
Listen as @SenJohnThune reads excerpts from a letter written by 34 law clerks about Judge Kavanaugh https://t.co/JniyZTvC52",Senate of Republican,36,Jul 2018
Republican,Judge Kavanaugh continues to impress lawmakers as he meets with senators during the confirmation process. #SCOTUS https://t.co/iDdPOnI4WR,Senate of Republican,17,Jul 2018
Republican,Tune in now as members of the @SenateGOP leadership team brief the press. https://t.co/dFulsNrUKl,Senate of Republican,14,Jul 2018
Republican,"“Brett Kavanaugh, as Seen by His Law Students” Read what students of Supreme Court nominee Brett Kavanaugh had to say, from the @nytimes 👇
https://t.co/ap8SWHLKer",Senate of Republican,25,Jul 2018
Republican,Dems are using the same arguments today that they used against Justice Anthony Kennedy 30 years ago. #SCOTUS https://t.co/LAItNHwXMd,Senate of Republican,19,Jul 2018
Republican,https://t.co/7vxMGZov1A,Senate of Republican,1,Jul 2018
Republican,Breaking🚨 Robert Wilkie has been confirmed by the Senate to be the next secretary of @DeptVetAffairs. https://t.co/0tl2Zig48j,Senate of Republican,17,Jul 2018
Republican,"Judge Brett Kavanaugh has met with several Senate Republicans, including @SenCapito. After their meeting, Sen. Capito said, “We need a #SCOTUS who is fair, open minded, smart, and respects the Constitution as written. Judge Kavanaugh fits that description.” https://t.co/Fem7M8VIpq",Senate of Republican,39,Jul 2018
Republican,"Judge Brett Kavanaugh has met with Senate Republicans, including @SenDanSullivan. Of Judge Kavanaugh, Sen. Sullivan said, “He [Judge Kavanaugh] … has the values, temperament, and humility I believe Alaskans will value on the Supreme Court.” #SCOTUS https://t.co/Ww5Fc3rMTu",Senate of Republican,37,Jul 2018
Republican,"“His qualifications are beyond reproach. He’s one of the most decent people I’ve ever met.” - @LindseyGrahamSC 
Week One. #SCOTUS https://t.co/HmGeurjO75",Senate of Republican,21,Jul 2018
Republican,"“Kavanaugh is a solid pick for the Supreme Court. He is a true conservative and considered a brilliant thinker by his contemporaries.” More below from @bostonherald on Judge Brett Kavanaugh. #SCOTUS 
https://t.co/75eHLxakSH",Senate of Republican,32,Jul 2018
Republican,"“A judge’s job is to defend the Constitution, to defend the rights of the individuals.”- @SenSasse
Week One. #SCOTUS https://t.co/Ni1Ursgu9O",Senate of Republican,20,Jul 2018
Republican,Widespread praise for Judge Brett Kavanaugh. Here are some of the ways he’s been described since his nomination. #SCOTUS https://t.co/yVeQb8qcWz,Senate of Republican,20,Jul 2018
Republican,"Small business optimism continues to hover near an all-time high thanks to tax relief and regulatory reform, which are helping small businesses grow. @NFIB https://t.co/hRrKo4XqfF",Senate of Republican,25,Jul 2018
Republican,"“The role of a judge is to review and interpret the written text.” - @SenDanSullivan
Week One. #SCOTUS https://t.co/fGi7VKax0i",Senate of Republican,19,Jul 2018
Republican,"“Judge Kavanaugh is firmly in the judicial mainstream, although Democrats will no doubt try to twist him into a rabid, dangerous extremist.” More from @reviewjournal on Democrats’ partisan opposition to “excellent choice” Judge Brett Kavanaugh. #SCOTUS 
https://t.co/gx4AJSzjeL",Senate of Republican,37,Jul 2018
Republican,"“He’s a guy with great compassion, great humility, and a big heart.” 
- @SenRobPortman
Week One. #SCOTUS https://t.co/uYOGo8wW03",Senate of Republican,18,Jul 2018
Republican,"“President Trump has selected an individual that will faithfully uphold the Constitution of the United States.” - @VP
Week One. #SCOTUS https://t.co/YWALR7r6JF",Senate of Republican,22,Jul 2018
Republican,"“Judge Kavanaugh is an independent judge, and the kind of judge we need to fill this critical open seat on the United States Supreme Court.” Read more below from @SenDavidPerdue in the Marietta Daily Journal. #SCOTUS 
https://t.co/KAHnce7anb",Senate of Republican,37,Jul 2018
Republican,"“President Trump has made an outstanding choice … he’s a terrific human being. He’s honest, decent, a good family man.” - @SenOrrinHatch
Week One. #SCOTUS https://t.co/LqNvZIt3T6",Senate of Republican,26,Jul 2018
Republican,Praise for Judge Brett Kavanaugh from the @WSJ. #SCOTUS https://t.co/BzJ0XGf8KS,Senate of Republican,10,Jul 2018
Republican,"“They will call him every name in the book. But before too long, they will, as they should, be calling him ‘Justice.’” Read more below from the editors of the National Review on Judge Brett Kavanaugh’s nomination. #SCOTUS 
https://t.co/XBJVlX6uIX",Senate of Republican,39,Jul 2018
Republican,"“Judge Brett Kavanaugh, one of the most widely respected judges in the country.” – @ChuckGrassley, chairman of the Senate Judiciary Committee. Week One. #SCOTUS https://t.co/ONp1LItTax",Senate of Republican,25,Jul 2018
Republican,"Judge Brett Kavanaugh, who has been nominated to the #SCOTUS, has outstanding credentials. He:
▶︎ Graduated from Yale Law School
▶︎ Clerked for Justice Kennedy
▶︎ Currently sits on the D.C. Circuit
▶︎ Serves as the Samuel Williston Lecturer at Harvard Law School https://t.co/EWSKwnSHgs",Senate of Republican,44,Jul 2018
Republican,"Judge Brett Kavanaugh is universally respected by his peers. He is an outstanding, mainstream jurist, known for his:
🔶 Intellect
🔶 Persuasiveness
🔶 Ability to build consensus https://t.co/EkTDgsVkLc",Senate of Republican,28,Jul 2018
Republican,"“I don’t know Kavanaugh the judge. But Kavanaugh the carpool dad is one great guy.” Read more about Judge Kavanaugh, the Supreme Court nominee, and “Coach K,” a mentor to student-athletes. #SCOTUS 
https://t.co/nEl9tvywGU",Senate of Republican,33,Jul 2018
Republican,"“Judge Brett Kavanaugh Kicks Off First Week of Senate Meetings #SCOTUS”

https://t.co/a0RA1PHgSS",Senate of Republican,12,Jul 2018
Republican,"“Kavanaugh worthy of speedy confirmation to Supreme Court” More below from @KyTodayEditor on Judge Brett Kavanaugh’s nomination to the Supreme Court.
https://t.co/CPP1ZBpGLa",Senate of Republican,22,Jul 2018
Republican,"“If confirmed by the Senate, I will keep an open mind in every case and I will always strive to preserve the Constitution of the United States and the American rule of law.” – Judge Brett Kavanaugh #SCOTUS https://t.co/U6O4sXyZ3K",Senate of Republican,39,Jul 2018
Republican,Truth. #SCOTUS https://t.co/S14V817I0b,Senate of Republican,3,Jul 2018
Republican,"“Judge Kavanaugh is one of the most qualified Supreme Court nominees to come before the Senate. ... He is a superb mainstream candidate worthy of the Senate’s consideration.” 
– @ChuckGrassley #SCOTUS
https://t.co/qiI4CSE49L",Senate of Republican,32,Jul 2018
Republican,"“The judge’s job is to interpret the law, not to make the law or make policy.” – Judge Brett Kavanaugh
Read more from Judge Kavanaugh below. ⬇️ #SCOTUS
https://t.co/0BTHHlto6k",Senate of Republican,29,Jul 2018
Republican,"#SCOTUS nominee Judge Brett Kavanaugh is an outstanding jurist. He is universally respected for his:
▶︎ Intellect
▶︎ Persuasiveness
▶︎ Temperament
▶︎ Ability to build consensus",Senate of Republican,26,Jul 2018
Republican,"“Judge Kavanaugh has sterling academic credentials. He is widely admired for his intellect, experience, &amp; exemplary judicial temperament.” – @SenateMajLdr
More ⬇️ from Leader McConnell’s statement on Supreme Court nominee, Judge Brett Kavanaugh. #SCOTUS
https://t.co/yhKAMGKQnR",Senate of Republican,35,Jul 2018
Republican,"Yesterday Judge Brett Kavanaugh, accompanied by @VP, met with @SenateMajLdr and @ChuckGrassley to begin the Supreme Court confirmation process. Today he will meet with more members of the Senate Judiciary Committee. #SCOTUS https://t.co/oCg63CLcHh",Senate of Republican,33,Jul 2018
Republican,"Judge Brett Kavanaugh has outstanding credentials. Take a look:
▶︎ Graduated from Yale Law School
▶︎ Clerked for Justice Kennedy
▶︎ Currently sits on the D.C. Circuit – the “Second Highest Court in the Land”
▶︎ Serves as the Samuel Williston Lecturer at Harvard Law School",Senate of Republican,46,Jul 2018
Republican,"“What matters is not a judge’s political views, but whether they can set aside those views to do what the law &amp; the Constitution require. I am pleased 2 say that I have found, without doubt, such a person.” – @POTUS
Learn more about Judge Kavanaugh ⬇️ 
https://t.co/0BTHHlto6k",Senate of Republican,48,Jul 2018
Republican,Day one. #SCOTUS #KavanaughSCOTUS https://t.co/7MncFih8GF,Senate of Republican,5,Jul 2018
Republican,Tune in now as members of the @SenateGOP leadership team brief the press. https://t.co/OGEsVMQOEL,Senate of Republican,14,Jul 2018
Republican,History in the making last night as @POTUS nominated Judge Brett Kavanaugh to the Supreme Court of the United States. #SCOTUS https://t.co/tGag0Xwjz1,Senate of Republican,22,Jul 2018
Republican,"“Judge Kavanaugh’s judicial career has demonstrated his commitment to impartiality and faithful application of the Constitution.”
Read @SenJohnThune's statement regarding the nomination of Judge Kavanaugh to the Supreme Court below. #SCOTUS https://t.co/op74nrb84U",Senate of Republican,32,Jul 2018
Republican,Breaking → @POTUS has nominated Brett Kavanaugh to the Supreme Court of the United States. #SCOTUS https://t.co/mml0K4yTeC,Senate of Republican,17,Jul 2018
Republican,#SCOTUS https://t.co/rswQc6O5cU,Senate of Republican,2,Jul 2018
Republican,"“Opportunity Zones bring promise, incentives to local communities” Read more about the benefits #OpportunityZones, a provision of the #TaxCutsandJobsAct, can bring to North Carolina in the Sun Journal below:
https://t.co/F8jtZ6YrSm",Senate of Republican,30,Jul 2018
Republican,"This is good news ↓

✅ 601,000 Americans joined the labor force last month.

✅ 36,000 new manufacturing jobs were created in June.

✅ More than 1.2 million new jobs have been created since tax reform.",Senate of Republican,36,Jul 2018
Republican,“There are basically more jobs available than people trying to get them. It’s really a great situation here.” https://t.co/Jb5phgAtjR,Senate of Republican,19,Jul 2018
Republican,Happy birthday to President George W. Bush! https://t.co/tbzVqVCPKA,Senate of Republican,8,Jul 2018
Republican,"Let’s talk accomplishments. 
▶︎ #TaxReform
▶︎ Judicial nominees
▶︎ #VAMISSIONAct
▶︎ Dodd-Frank rollback
▶︎ #RightToTry
▶︎ #SESTA
(We could keep going, but we’re limited on characters here.) https://t.co/BjZ8kQ6zX6",Senate of Republican,28,Jul 2018
Republican,Jobs! Jobs! More jobs! 🇺🇸 https://t.co/KcPHgVlFPw,Senate of Republican,6,Jul 2018
Republican,"Pennsylvania Gov. Tom Wolf talks #OpportunityZones: “We are hopeful this new incentive will bring much-needed investment to many distressed areas across the commonwealth.” Read more about Opportunity Zones, a provision of the #TaxCutsandJobsAct, below:
https://t.co/4NBzCIEbeO",Senate of Republican,35,Jul 2018
Republican,"As we celebrate liberty this Fourth of July, we’re grateful for all the constituents who exercise one of our most important freedoms: the right to petition our elected representatives. Here are some great meetings we’ve had across the country: https://t.co/zzY6JBv1aB",Senate of Republican,40,Jul 2018
Republican,"Happy birthday, America! #4thofJuly2018 https://t.co/W0s4UPLkF5",Senate of Republican,5,Jul 2018
Republican,"This Fourth of July, we want to thank our constituents who faithfully exercise one of our great freedoms: to petition us on issues that matter the most to them. Democracy continues to flourish because of these exchanges! https://t.co/l5Tym03BTQ",Senate of Republican,38,Jul 2018
Republican,"Since the passage of #TaxReform, we’ve seen:
→ Job creation
→ Unemployment at an 18-year low
→ Lower utility rates
→ Wages on the rise
→ Near-record small business optimism
And we’re just getting started! https://t.co/IhQekUhRFB",Senate of Republican,36,Jul 2018
Republican,"Thanks to a provision in the #TaxCutsandJobsAct, #OpportunityZones have been designated to spur development and job creation in Oswego County, New York. Read more from Oswego County News Now:
https://t.co/0nIk76Hpat",Senate of Republican,30,Jul 2018
Republican,"In the six months since #TaxReform was passed, we’ve seen:
✔️ More jobs
✔️ Bigger paychecks
✔️ Employee bonuses
@NancyPelosi called these “crumbs” 🤔 American workers disagree. #TaxReform https://t.co/9Gnx3yFctI",Senate of Republican,29,Jul 2018
Republican,"Black Hills Energy customers to see reduction in their bills thanks to savings from the #TaxCutsandJobsAct.
Read more below from @OWHnews ⬇️
https://t.co/yDR6iEyZzQ",Senate of Republican,23,Jun 2018
Republican,Which of the following has happened since the passage of #TaxReform?,Senate of Republican,11,Jun 2018
Republican,It’s time to support rural America→ Net farm income is approximately half of what it was just five years ago. The #FarmBill18 will strengthen crop insurance and farm programs and provide certainty and predictability for farmers and ranchers during this difficult time. https://t.co/Lb71GpS18P,Senate of Republican,43,Jun 2018
Republican,"The Senate is working hard to deliver a #FarmBill18 that will:
▶︎ Encourage economic growth in rural communities
▶︎ Improve conservation programs
▶︎ Maintain crop insurance as an effective and affordable safety net",Senate of Republican,33,Jun 2018
Republican,"“Justice Kennedy’s dedication to the law led him to a career of distinguished service to this country. … This is an important moment as we look to the future of the court.” #SCOTUS
Read @SenJohnThune's statement regarding the retirement of Justice Kennedy below ⬇️ https://t.co/51d3YVCXf7",Senate of Republican,45,Jun 2018
Republican,#SCOTUS https://t.co/Snsr1zU5iA,Senate of Republican,2,Jun 2018
Republican,"”The Republican-led effort to reform and strengthen our nation’s tax code … was a commitment to the American people to help turn things around ... and put the United States back in a more globally competitive position.”
More from @SenJohnThune ⬇️
https://t.co/TJHwO45iUw",Senate of Republican,42,Jun 2018
Republican,"From tax reform to caring for veterans to fighting sex trafficking, Senate Republicans are getting things done. Take a look at some of the things we’ve accomplished in the last 17 months for the American people. https://t.co/EDzSoMyb6i",Senate of Republican,37,Jun 2018
Republican,Tune in now as members of the @SenateGOP leadership team brief the press. https://t.co/LNuOAKQROe,Senate of Republican,14,Jun 2018
Republican,"🚨Breaking🚨 The Senate just passed a funding bill that will help:
▶︎ Address our nation’s energy and water development needs
▶︎ Ensure maximum readiness for our troops
▶︎ Make improvements for our nation’s veterans",Senate of Republican,34,Jun 2018
Republican,"“6 months into the Trump tax law, manufacturing confidence is through the roof” Read more results from a recent survey conducted by @ShopFloorNAM 
https://t.co/1yic5PH5s2",Senate of Republican,24,Jun 2018
Republican,"More great news for Americans → “Idaho utility rates drop due to tax cuts” Read more from @IBRnews #taxreform 
https://t.co/8Ur9Zi6R5x",Senate of Republican,20,Jun 2018
Republican,"While @SenateDems
➡️ Distract
➡️ Deny
➡️ Distort
Republicans are getting things done. https://t.co/UyTJCZXOpg",Senate of Republican,14,Jun 2018
Republican,"“Economic Confidence Rises Among Lower-Income Americans” Read more below about the positive impact #TaxReform is having on lower-income earners from @WSJ ⬇️
https://t.co/swMGKbuYGu",Senate of Republican,23,Jun 2018
Republican,Tax reform has helped to drive small business optimism to a near-record high. https://t.co/h6gfD1bvkF,Senate of Republican,14,Jun 2018
Republican,"“Baltimore manufacturer: ‘I have never felt as optimistic as I have over the last year’” Read more about the positive effects that #TaxReform is having on the lives of real Americans 👇
https://t.co/FvNfINPgJa",Senate of Republican,33,Jun 2018
Republican,"When tax reform was passed, there were estimates that it would create 1 million jobs. Just six months after #TaxReform was signed into law … https://t.co/AxlCCvjLS3",Senate of Republican,26,Jun 2018
Republican,New #OpportunityZones designated across America thanks to #TaxReform https://t.co/dn1umnVMDR,Senate of Republican,9,Jun 2018
Republican,"It’s only been six months since #TaxReform was signed into law, but life is already getting better for American families. https://t.co/XXyabFnDsu",Senate of Republican,21,Jun 2018
Republican,"Six months after #taxreform:
 
More jobs. Bigger paychecks. Not “crumbs.”
 
cc: @NancyPelosi https://t.co/CDWKiMTxDM",Senate of Republican,13,Jun 2018
Republican,"Let’s talk results. It’s been six months since tax reform was signed into law, and the unemployment rate is currently at an 18-year low. #TaxReform https://t.co/ivm0y7oZbq",Senate of Republican,26,Jun 2018
Republican,"#TaxReform was signed into law six months ago. Here’s what you need to know:
▶︎ 1 million new jobs have been created
▶︎ Unemployment is at an 18-year low
▶︎ Utility companies in 48 states are cutting utility rates
▶︎ 77% of manufacturers are planning to increase hiring",Senate of Republican,48,Jun 2018
Republican,"“Tax reform leads to lower electricity rates” Pennsylvanians will see their electric bills drop thanks to the #TaxCutsAndJobsAct. Read more below from @CitizensVoice 
https://t.co/0UDZnuPgBK",Senate of Republican,24,Jun 2018
Republican,"“One bill after another, one confirmation after another, the Senate continues to produce major accomplishments that will directly improve the lives of the American people.” – @SenateMajLdr https://t.co/7sVJqM3Cm6",Senate of Republican,28,Jun 2018
Republican,"“The U.S. economy is likely growing faster than expected, according to an economic model from Goldman Sachs.” Read more below from @CNBC on projected strong GDP growth  
https://t.co/1Lgx2VK3k7",Senate of Republican,28,Jun 2018
Republican,"We’re working to ensure our veterans have a better quality of life. The appropriations bill we’re considering will provide:
➡️ Record funding for the VA
➡️ Funding for veterans health care and mental health programs
➡️ Resources to prevent veteran suicide and homelessness",Senate of Republican,43,Jun 2018
Republican,"“Tax-reform legislation proving its worth” Read more below from @ChuckGrassley on the benefits the #TaxCutsandJobsAct is delivering for Iowa ⬇️
https://t.co/PPXw97Q6gW",Senate of Republican,21,Jun 2018
Republican,"This week, the Senate will take up a funding bill to help:
▶︎ Address our nation’s energy and water development needs
▶︎ Ensure maximum readiness for our troops
▶︎ Make improvements for our nation’s veterans",Senate of Republican,35,Jun 2018
Republican,Watch live as members of the @SenateGOP speak about the six-month anniversary of the passage of #TaxReform. [Please… https://t.co/yPNXhdVSiR,Senate of Republican,19,Jun 2018
Republican,Tune in now as members of the @SenateGOP leadership team brief the press. https://t.co/JMTK80SIpG,Senate of Republican,14,Jun 2018
Republican,"“Satisfaction With U.S. Direction Reaches 12-Year High” Read more about the rise in the U.S. satisfaction rate from @GallupNews 👇
https://t.co/DSgYZzCziN",Senate of Republican,21,Jun 2018
Republican,"Congratulations to @SenTedCruz on your big win, raising close to $85,000 for Texas-based charities @generation1TX and @TexasChildrens. #KimmelvsCruz",Senate of Republican,18,Jun 2018
Republican,"Today, the Senate passed the National Defense Authorization Act. #NDAA 
“It’s Congress’ responsibility to make sure our armed forces have the tools they need to defend our nation and keep Americans safe at home and abroad.” - @SenJohnThune https://t.co/YUfy7i1B3A",Senate of Republican,39,Jun 2018
Republican,"“As Americans, we are proud that our fighting force is the best in the world, but we must not take our military strength for granted.” Read @SenJohnThune’s statement below on the passage of the National Defense Authorization Act. #NDAA https://t.co/hfTlrHGmXR",Senate of Republican,40,Jun 2018
Republican,🚨Great news🚨 The Senate just passed the National Defense Authorization Act (#NDAA) to provide our men and women in uniform with the resources they need to keep us safe. https://t.co/nQk7TvfWWW,Senate of Republican,30,Jun 2018
Republican,Senate Republicans are getting things done for the American people. https://t.co/EMcFQ9zi8R,Senate of Republican,11,Jun 2018
Republican,"Great news about small businesses → “Small business optimism soars, resulting in increased hiring and wages” Read more below from @FoxBusiness 
https://t.co/WISGOPPHW4",Senate of Republican,22,Jun 2018
Republican,"Happy Father’s Day! This #FathersDay members of the @SenateGOP reflect on the valuable advice their fathers gave them.

https://t.co/F1xyDOm5sz",Senate of Republican,19,Jun 2018
Republican,"Happy #FathersDay! Take a look below as @SenJohnThune reflects on the lessons he’s learned from his father, and how he’s passed them on as a father and grandfather himself. https://t.co/g5X9QMLWs0",Senate of Republican,30,Jun 2018
Republican,"🔥“Economic growth for second quarter is on track to double 2017’s full-year pace”🔥 Read more about the strength of the economy, and the economic forecast, from @CNBC 
https://t.co/HI2HcfOnnT",Senate of Republican,28,Jun 2018
Republican,"“U.S. Second-Quarter Growth Forecasts Surge on Trade, Inventories” More from @business below on projected GDP growth. #TaxReform 👇
https://t.co/GZTBRR8NHN",Senate of Republican,19,Jun 2018
Republican,The National Defense Authorization Act allows for investments in emerging technologies to ensure our troops have the tools they need to carry out successful missions. #NDAA https://t.co/QNykobWaOl,Senate of Republican,27,Jun 2018
Republican,"“Trump’s forecast of 4% GDP growth close to coming true as Americans spend tax-bill proceeds” Read more below on GDP growth thanks to #TaxReform from @CNBC 
https://t.co/Alj8cIUQQi",Senate of Republican,27,Jun 2018
Republican,"“Opportunity Zones will help more Americans achieve their dreams” Read more from @SenatorTimScott about #OpportunityZones and the impact that the Investing in Opportunity Act will have on communities across the nation.

https://t.co/y4qFloeGvu",Senate of Republican,32,Jun 2018
Republican,"The #CongressionalBaseballGame is an annual bipartisan event dating back to 1909. This year’s game will raise funds for @WASHLIT, the Boys and Girls Clubs of Greater Washington, the @Nationals Dream Foundation, and the U.S. Capitol Police Memorial Fund. https://t.co/LUOpdKGEQ0",Senate of Republican,39,Jun 2018
Republican,Courage. Sacrifice. Determination. Unity. These are the things that endure one year later. Let’s play ball. #CongressionalBaseballGame https://t.co/CLLxIHPRMD,Senate of Republican,18,Jun 2018
Republican,"We support our troops → As our men and women in uniform make tremendous sacrifices for our nation, we must ensure they have the resources they need to be successful. The National Defense Authorization Act does just that. #NDAA https://t.co/QN34h9NKV1",Senate of Republican,40,Jun 2018
Republican,"Happy #FlagDay. Did you know → The red in the American flag signifies hardiness and valour. White indicates purity and innocence. Blue signifies vigilance, perseverance, and justice. https://t.co/udU2YEhPud",Senate of Republican,28,Jun 2018
Republican,More good news → “U.S. retail sales rose in May … exceeding forecasts and bolstering expectations for an acceleration in economic growth this quarter.” #TaxReform Read more below from @business ⬇️ https://t.co/LRRQ15IGoQ,Senate of Republican,32,Jun 2018
Republican,"Happy birthday, @POTUS! https://t.co/0IPwjnFcVE",Senate of Republican,4,Jun 2018
Republican,"Weekly jobless claims fall to a 44-1/2-year low. Read more below from @Reuters ⬇️
https://t.co/bEjHyUcEqO",Senate of Republican,15,Jun 2018
Republican,"“The @NFIB small business optimism index rose 3 points to 107.8 in May, the second highest level in the index’s 45-year history.” Read about the effect #TaxReform is having on small business optimism below from @CNBC ⬇️
https://t.co/LNwi3y4lX3",Senate of Republican,38,Jun 2018
Republican,Great news for our troops → The National Defense Authorization Act (#NDAA) provides the largest pay raise for our service members in nearly 10 years. This is a well-deserved increase for the men and women who make tremendous sacrifices for our nation. https://t.co/7e207AW2fK,Senate of Republican,43,Jun 2018
Republican,Watch live as members of the @SenateGOP speak about the National Defense Authorization Act. #NDAA [Please note that… https://t.co/tCclyi8l2C,Senate of Republican,19,Jun 2018
Republican,The National Defense Authorization Act will help rebuild our nation’s fighting force after years of underfunding. #NDAA https://t.co/92lPWhtEzR,Senate of Republican,18,Jun 2018
Republican,"Great news for the American workforce → “Job openings hit a record high 6.7 million” Read more about the soaring economy from @dcexaminer here ⬇️

https://t.co/34ezh30bHz",Senate of Republican,26,Jun 2018
Republican,Tune in now as members of the @SenateGOP leadership team brief the press. https://t.co/lvYIauYnP8,Senate of Republican,14,Jun 2018
Republican,"Congratulations to @SenateMajLdr on his record as the longest-serving GOP leader in history, surpassing former leader Bob Dole. https://t.co/OkbrzMssFO",Senate of Republican,19,Jun 2018
Republican,"We support our troops. These men and women make tremendous sacrifices for our nation, and the National Defense Authorization Act (#NDAA) ensures that they have the resources they need for success. https://t.co/KMB52f2kzZ",Senate of Republican,32,Jun 2018
Republican,Wishing a very happy 94th birthday to former President @GeorgeHWBush pictured here skydiving on his 85th birthday and never short on fun and adventure. 📷 credit: George Bush Presidential Library and Museum https://t.co/cxWdIKJvcL,Senate of Republican,33,Jun 2018
